17.1,48.139,23.925,38.972,13.958,66.679,11.871,56.331,48.705,77.454,22.518,24.804,13.286,45.103,27.929,58.329,111.61,66.504,7.9863,43.796,10.31,22.882,6.0104,49.086,73.46,75.114,13.984,47.462,17.374,42.895,19.646,39.208
16.921,46.966,23.644,38.626,13.798,66.281,11.733,56.408,48.166,76.905,22.203,24.529,13.141,44.547,27.453,57.869,110.51,66.009,7.9201,43.439,10.211,22.482,5.9652,48.756,72.776,74.704,13.753,47.27,17.099,42.342,19.339,38.851
16.743,45.796,23.365,38.277,13.64,65.878,11.608,56.464,47.631,76.324,21.897,24.256,13,44.024,26.985,57.398,109.41,65.503,7.8581,43.077,10.118,22.092,5.9232,48.417,72.081,74.273,13.528,47.062,16.836,41.788,19.034,38.479
16.567,44.631,23.088,37.924,13.484,65.47,11.495,56.5,47.1,75.712,21.598,23.985,12.864,43.422,26.524,56.919,108.31,64.988,7.8003,42.709,10.03,21.713,5.8843,48.069,71.375,73.821,13.31,46.839,16.582,41.233,18.733,38.094
16.392,43.476,22.814,37.567,13.33,65.055,11.394,56.517,46.572,75.07,21.307,23.717,12.731,42.819,26.071,56.43,107.23,64.463,7.7465,42.336,9.9467,21.345,5.8484,47.714,70.658,73.351,13.098,46.601,16.339,40.677,18.434,37.696
16.219,42.333,22.542,37.207,13.178,64.636,11.305,56.516,46.049,74.4,21.023,23.451,12.603,42.215,25.625,55.933,106.15,63.93,7.6966,41.958,9.8687,20.986,5.8154,47.351,69.931,72.863,12.894,46.349,16.105,40.122,18.139,37.287
16.048,41.208,22.273,36.844,13.028,64.211,11.226,56.497,45.529,73.705,20.747,23.188,12.479,41.611,25.186,55.428,105.08,63.388,7.6505,41.576,9.7956,20.638,5.7853,46.98,69.195,72.356,12.695,46.083,15.881,39.566,17.846,36.866
15.878,40.104,22.005,36.477,12.88,63.782,11.159,56.461,45.014,72.985,20.478,22.927,12.359,41.006,24.755,54.915,104.01,62.839,7.608,41.189,9.7273,20.299,5.758,46.603,68.451,71.834,12.503,45.804,15.665,39.01,17.557,36.434
15.709,39.025,21.74,36.109,12.733,63.348,11.103,56.407,44.502,72.242,20.215,22.668,12.242,40.401,24.331,54.395,102.95,62.282,7.5691,40.798,9.6636,19.97,5.7333,46.219,67.698,71.295,12.317,45.513,15.458,38.455,17.27,35.993
15.543,37.974,21.477,35.738,12.589,62.909,11.056,56.337,43.994,71.478,19.959,22.412,12.13,39.797,23.914,53.869,101.9,61.718,7.5336,40.404,9.6044,19.65,5.7112,45.829,66.938,70.741,12.137,45.21,15.26,37.9,16.986,35.543
15.378,36.956,21.217,35.364,12.447,62.466,11.02,56.25,43.491,70.695,19.71,22.158,12.021,39.193,23.505,53.337,100.85,61.147,7.5015,40.006,9.5496,19.339,5.6916,45.433,66.172,70.173,11.963,44.897,15.07,37.347,16.705,35.084
15.214,35.974,20.958,34.989,12.306,62.019,10.994,56.147,42.991,69.894,19.467,21.907,11.916,38.59,23.102,52.799,99.811,60.571,7.4726,39.604,9.4991,19.037,5.6744,45.033,65.399,69.592,11.794,44.573,14.888,36.794,16.427,34.618
15.052,35.032,20.702,34.612,12.168,61.567,10.977,56.029,42.495,69.078,19.23,21.658,11.815,37.989,22.706,52.255,98.778,59.988,7.4468,39.2,9.4526,18.743,5.6595,44.627,64.621,68.998,11.63,44.239,14.713,36.244,16.152,34.145
14.891,34.135,20.449,34.233,12.031,61.112,10.969,55.895,42.003,68.247,18.999,21.412,11.717,37.389,22.317,51.707,97.752,59.401,7.424,38.793,9.4102,18.457,5.6469,44.216,63.838,68.393,11.472,43.896,14.546,35.695,15.88,33.666
14.733,33.285,20.197,33.853,11.897,60.653,10.97,55.747,41.515,67.403,18.773,21.168,11.623,36.791,21.935,51.155,96.733,58.808,7.4041,38.384,9.3716,18.18,5.6364,43.802,63.051,67.776,11.319,43.544,14.385,35.148,15.611,33.182
14.575,32.486,19.948,33.472,11.764,60.191,10.98,55.584,41.03,66.548,18.553,20.926,11.533,36.195,21.56,50.598,95.72,58.211,7.387,37.973,9.3367,17.911,5.628,43.383,62.26,67.15,11.17,43.185,14.232,34.603,15.345,32.693
14.42,31.744,19.701,33.09,11.633,59.725,10.998,55.407,40.55,65.685,18.338,20.686,11.446,35.602,21.192,50.039,94.714,57.61,7.3725,37.559,9.3054,17.649,5.6215,42.962,61.467,66.514,11.027,42.818,14.084,34.06,15.082,32.201
14.265,31.057,19.456,32.708,11.505,59.257,11.024,55.217,40.074,64.814,18.128,20.45,11.362,35.012,20.83,49.476,93.714,57.006,7.3605,37.144,9.2776,17.394,5.617,42.537,60.671,65.87,10.887,42.445,13.943,33.521,14.822,31.705
14.113,30.425,19.214,32.325,11.378,58.785,11.057,55.013,39.601,63.936,17.923,20.215,11.282,34.425,20.474,48.911,92.721,56.398,7.351,36.728,9.2531,17.147,5.6142,42.11,59.873,65.218,10.752,42.066,13.808,32.984,14.564,31.206
13.962,29.844,18.974,31.942,11.253,58.311,11.098,54.796,39.133,63.055,17.722,19.983,11.205,33.842,20.125,48.344,91.735,55.788,7.3437,36.311,9.2318,16.906,5.6132,41.681,59.074,64.56,10.622,41.681,13.678,32.451,14.31,30.706
13.812,29.311,18.736,31.559,11.13,57.834,11.146,54.567,38.668,62.171,17.526,19.753,11.131,33.263,19.783,47.775,90.756,55.176,7.3387,35.893,9.2135,16.672,5.6137,41.249,58.275,63.895,10.495,41.292,13.554,31.921,14.058,30.205
13.665,28.822,18.5,31.176,11.009,57.355,11.201,54.325,38.208,61.287,17.333,19.526,11.061,32.687,19.447,47.206,89.783,54.561,7.3358,35.475,9.1982,16.445,5.6159,40.817,57.475,63.226,10.372,40.899,13.434,31.395,13.81,29.704
13.518,28.375,18.267,30.793,10.89,56.873,11.262,54.072,37.751,60.403,17.145,19.301,10.994,32.117,19.117,46.635,88.817,53.946,7.3348,35.056,9.1857,16.223,5.6194,40.383,56.677,62.552,10.253,40.502,13.319,30.873,13.564,29.204
13.374,27.966,18.036,30.412,10.773,56.389,11.329,53.808,37.298,59.522,16.96,19.079,10.929,31.551,18.793,46.064,87.858,53.329,7.3357,34.638,9.1759,16.008,5.6243,39.949,55.88,61.875,10.138,40.102,13.208,30.356,13.322,28.704
13.23,27.592,17.807,30.031,10.658,55.904,11.402,53.532,36.849,58.645,16.779,18.859,10.868,30.99,18.476,45.494,86.905,52.712,7.3383,34.219,9.1686,15.798,5.6305,39.514,55.085,61.195,10.025,39.7,13.102,29.843,13.082,28.207
13.089,27.251,17.581,29.651,10.545,55.417,11.481,53.247,36.404,57.775,16.601,18.641,10.81,30.435,18.164,44.925,85.959,52.095,7.3425,33.802,9.1637,15.594,5.6379,39.08,54.293,60.513,9.9162,39.296,12.999,29.334,12.845,27.712
12.949,26.939,17.356,29.273,10.434,54.929,11.565,52.95,35.963,56.911,16.426,18.426,10.755,29.886,17.859,44.356,85.019,51.478,7.3483,33.385,9.1611,15.395,5.6464,38.646,53.503,59.831,9.8101,38.892,12.9,28.831,12.611,27.221
12.811,26.652,17.134,28.896,10.324,54.439,11.654,52.645,35.526,56.057,16.254,18.213,10.703,29.343,17.56,43.789,84.087,50.862,7.3555,32.969,9.1607,15.202,5.656,38.213,52.718,59.148,9.7068,38.487,12.804,28.333,12.38,26.734
12.674,26.388,16.915,28.521,10.217,53.948,11.747,52.329,35.093,55.215,16.085,18.002,10.654,28.806,17.266,43.225,83.161,50.247,7.364,32.555,9.1622,15.012,5.6664,37.781,51.938,58.466,9.6062,38.083,12.711,27.84,12.152,26.252
12.538,26.144,16.697,28.148,10.112,53.456,11.845,52.005,34.664,54.384,15.918,17.794,10.607,28.276,16.979,42.663,82.241,49.634,7.3736,32.143,9.1657,14.828,5.6777,37.351,51.162,57.786,9.508,37.679,12.62,27.354,11.927,25.776
12.405,25.917,16.482,27.777,10.008,52.963,11.947,51.672,34.239,53.569,15.753,17.589,10.563,27.753,16.697,42.103,81.329,49.023,7.3843,31.732,9.1709,14.648,5.6897,36.923,50.392,57.108,9.4121,37.277,12.532,26.873,11.705,25.306
12.273,25.703,16.269,27.409,9.905,52.47,12.053,51.331,33.817,52.769,15.59,17.386,10.522,27.238,16.42,41.548,80.423,48.415,7.396,31.324,9.1777,14.471,5.7024,36.498,49.629,56.433,9.3184,36.877,12.446,26.399,11.486,24.843
12.142,25.499,16.059,27.043,9.8154,51.976,12.162,50.982,33.4,51.987,15.429,17.185,10.484,26.73,16.15,40.996,79.524,47.809,7.4085,30.918,9.186,14.299,5.7157,36.076,48.873,55.762,9.2267,36.48,12.362,25.931,11.27,24.388
12.013,25.302,15.851,26.68,9.7277,51.483,12.274,50.625,32.986,51.224,15.269,16.986,10.448,26.231,15.885,40.449,78.631,47.207,7.4217,30.515,9.1957,14.13,5.7295,35.656,48.124,55.096,9.1368,36.085,12.279,25.47,11.056,23.941
11.886,25.11,15.645,26.321,9.6419,50.989,12.389,50.262,32.576,50.483,15.111,16.79,10.415,25.74,15.625,39.906,77.745,46.609,7.4355,30.115,9.2066,13.965,5.7437,35.241,47.383,54.436,9.0485,35.694,12.197,25.016,10.846,23.502
11.76,24.919,15.441,25.964,9.5581,50.495,12.507,49.892,32.171,49.764,14.954,16.597,10.384,25.258,15.371,39.369,76.866,46.015,7.4499,29.719,9.2186,13.802,5.7582,34.829,46.652,53.782,8.9617,35.305,12.116,24.57,10.639,23.071
11.636,24.729,15.239,25.612,9.476,50.001,12.626,49.515,31.769,49.07,14.798,16.406,10.355,24.784,15.122,38.838,75.993,45.426,7.4646,29.326,9.2315,13.643,5.7729,34.422,45.93,53.136,8.8762,34.918,12.036,24.131,10.434,22.647
11.513,24.541,15.04,25.263,9.3958,49.509,12.748,49.133,31.371,48.402,14.643,16.217,10.329,24.32,14.878,38.313,75.127,44.842,7.4795,28.937,9.2453,13.487,5.7878,34.019,45.218,52.496,8.7919,34.535,11.957,23.7,10.233,22.231
11.392,24.355,14.843,24.918,9.3174,49.016,12.871,48.745,30.977,47.762,14.489,16.031,10.306,23.866,14.64,37.794,74.345,44.263,7.4947,28.552,9.2598,13.334,5.8028,33.622,44.517,51.864,8.7088,34.154,11.88,23.277,10.034,21.823
11.272,24.17,14.648,24.577,9.2408,48.525,12.996,48.352,30.587,47.152,14.336,15.847,10.284,23.422,14.407,37.283,73.318,43.69,7.5098,28.171,9.2749,13.184,5.8177,33.231,43.827,51.239,8.6269,33.776,11.803,22.862,9.8384,21.422
11.155,23.987,14.456,24.24,9.166,48.035,13.122,47.954,30.201,46.573,14.185,15.665,10.265,22.988,14.179,36.779,72.304,43.124,7.5249,27.795,9.2904,13.037,5.8325,32.844,43.148,50.621,8.5462,33.401,11.727,22.456,9.6457,21.028
11.038,23.805,14.266,23.907,9.0929,47.545,13.248,47.552,29.819,46.026,14.034,15.486,10.248,22.564,13.955,36.282,71.302,42.563,7.5399,27.423,9.3062,12.892,5.8471,32.463,42.481,50.011,8.4668,33.028,11.652,22.057,9.4559,20.642
10.923,23.624,14.078,23.577,9.0216,47.057,13.375,47.146,29.441,45.515,13.884,15.309,10.233,22.15,13.737,35.792,70.314,42.009,7.5545,27.055,9.3221,12.751,5.8614,32.087,41.824,49.407,8.3885,32.659,11.578,21.667,9.269,20.263
10.81,23.445,13.893,23.252,8.9519,46.57,13.502,46.736,29.066,45.039,13.735,15.135,10.22,21.745,13.524,35.31,69.339,41.461,7.5687,26.691,9.3382,12.613,5.8753,31.716,41.179,48.81,8.3113,32.292,11.506,21.285,9.0851,19.891
10.699,23.267,13.709,22.931,8.8839,46.084,13.629,46.323,28.696,44.602,13.587,14.963,10.209,21.35,13.315,34.834,68.376,40.918,7.5824,26.331,9.3541,12.477,5.8887,31.351,40.544,48.22,8.2354,31.927,11.434,20.91,8.9041,19.526
10.588,23.091,13.528,22.613,8.8176,45.599,13.755,45.908,28.33,44.204,13.441,14.793,10.2,20.964,13.112,34.366,67.426,40.382,7.5954,25.975,9.3699,12.344,5.9017,30.99,39.92,47.637,8.1606,31.566,11.363,20.544,8.726,19.169
10.48,22.916,13.349,22.3,8.7529,45.116,13.88,45.49,27.967,43.848,13.295,14.626,10.193,20.588,12.912,33.904,66.489,39.852,7.6077,25.624,9.3852,12.214,5.9139,30.635,39.307,47.061,8.0869,31.207,11.293,20.185,8.5509,18.818
10.373,22.743,13.173,21.99,8.6899,44.634,14.005,45.07,27.608,43.534,13.151,14.462,10.188,20.221,12.718,33.449,65.565,39.327,7.6191,25.276,9.4001,12.086,5.9255,30.284,38.704,46.491,8.0144,30.851,11.224,19.833,8.3787,18.474
10.268,22.571,12.999,21.684,8.6284,44.154,14.128,44.648,27.254,43.266,13.007,14.299,10.185,19.863,12.528,33.001,64.653,38.809,7.6296,24.933,9.4144,11.961,5.9362,29.939,38.112,45.929,7.943,30.498,11.156,19.49,8.2095,18.136
10.164,22.4,12.827,21.382,8.5685,43.675,14.249,44.225,26.903,43.043,12.865,14.139,10.183,19.514,12.343,32.56,63.753,38.296,7.6389,24.593,9.428,11.839,5.946,29.598,37.53,45.373,7.8727,30.148,11.088,19.153,8.0432,17.806
10.062,22.231,12.657,21.083,8.5101,43.198,14.369,43.801,26.556,42.869,12.724,13.951,10.183,19.173,12.161,32.125,62.865,37.79,7.6471,24.258,9.4407,11.719,5.9549,29.262,36.958,44.824,7.8035,29.8,11.022,18.824,7.8798,17.482
9.9611,22.063,12.49,20.789,8.4533,42.723,14.486,43.377,26.213,42.745,12.584,13.844,10.185,18.841,11.985,31.697,61.99,37.289,7.6539,23.927,9.4523,11.602,5.9627,28.931,36.396,44.281,7.7355,29.455,10.957,18.502,7.7194,17.164
9.8621,21.897,12.325,20.498,8.3979,42.249,14.6,42.953,25.874,42.672,12.445,13.738,10.188,18.518,11.812,31.276,61.127,36.794,7.6593,23.599,9.4629,11.487,5.9693,28.604,35.844,43.745,7.6685,29.113,10.892,18.187,7.5394,16.853
9.7646,21.732,12.162,20.211,8.3441,41.777,14.712,42.529,25.539,42.652,12.307,13.634,10.193,18.203,11.644,30.861,60.276,36.305,7.6631,23.276,9.4721,11.375,5.9746,28.282,35.302,43.215,7.6026,28.774,10.829,17.88,7.4639,16.549
9.6687,21.568,12.001,19.927,8.2917,41.307,14.82,42.106,25.208,42.683,12.171,13.532,10.199,17.897,11.48,30.452,59.437,35.821,7.6653,22.957,9.48,11.266,5.9787,27.965,34.769,42.692,7.5378,28.438,10.766,17.579,7.3904,16.25
9.5744,21.406,11.843,19.648,8.2407,40.839,14.925,41.683,24.881,42.748,12.036,13.432,10.207,17.598,11.32,30.05,58.61,35.344,7.6657,22.642,9.4864,11.158,5.9813,27.653,34.247,42.175,7.4741,28.104,10.704,17.285,7.319,15.958
9.4816,21.245,11.687,19.372,8.1912,40.373,15.026,41.263,24.558,42.826,11.902,13.333,10.216,17.307,11.164,29.654,57.795,34.872,7.6643,22.33,9.491,11.053,5.9824,27.345,33.734,41.665,7.4114,27.773,10.643,16.998,7.2495,15.672
9.3904,21.086,11.515,19.099,8.1431,39.908,15.123,40.844,24.238,42.9,11.769,13.236,10.227,17.025,11.011,29.264,56.991,34.405,7.6608,22.023,9.4939,10.951,5.9819,27.041,33.23,41.161,7.3497,27.445,10.583,16.717,7.182,15.392
